Customer_ID,Segment_Name,Is_Silent_Attrition,Risk_Score,Risk_Tier,FY25_HSIC_SoW,FY26_HSIC_SoW,SoW_Change_pp,Top_Diverted_Category,Risk_Radar_Reason,Next_Best_Offer,Wallet_Opportunity,NBO_Rule_Triggered,Recommended_Action,Strategy_Details,Dominant_Alternative_Method
35581,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
68555,Emerging Risk,False,44.9,Moderate Risk,16.67,0.0,-16.67,None (100% Captured),Share of Wallet expanded by +-16.7 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,2418.03,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
61674,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
82653,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
20153,Loyal HSIC Customer,False,0.0,Low Risk,9.56,43.14,33.58,None (100% Captured),Share of Wallet expanded by +33.6 pp (reaching 43.1%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
16821,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,-0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
92301,Emerging Risk,False,38.1,Moderate Risk,23.11,0.0,-23.11,None (100% Captured),Share of Wallet expanded by +-23.1 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
18764,Low Engagement,False,0.0,Low Risk,0.0,9.35,9.35,None (100% Captured),Share of Wallet expanded by +9.3 pp (reaching 9.3%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
59947,Silent Attrition,True,58.1,Moderate Risk,11.29,0.0,-11.29,None (100% Captured),Share of Wallet expanded by +-11.3 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,1327.77,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
61135,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
95153,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
74678,Loyal HSIC Customer,False,0.0,Low Risk,0.0,65.22,65.22,None (100% Captured),Share of Wallet expanded by +65.2 pp (reaching 65.2%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
77097,Low Engagement,False,20.0,Low Risk,0.0,24.95,24.95,None (100% Captured),Share of Wallet expanded by +24.9 pp (reaching 24.9%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
63500,Emerging Risk,False,43.9,Moderate Risk,14.78,0.0,-14.78,None (100% Captured),Share of Wallet expanded by +-14.8 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,3080.31,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
46151,Emerging Risk,False,50.6,Moderate Risk,23.35,0.0,-23.35,None (100% Captured),Share of Wallet expanded by +-23.4 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,1675.95,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
26803,Low Engagement,False,20.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
54684,Low Engagement,False,0.0,Low Risk,0.0,33.56,33.56,None (100% Captured),Share of Wallet expanded by +33.6 pp (reaching 33.6%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
36652,Low Engagement,False,0.0,Low Risk,6.16,32.97,26.81,None (100% Captured),Share of Wallet expanded by +26.8 pp (reaching 33.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
30282,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
84541,Low Engagement,False,2.9,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,2180.11,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
87681,Low Engagement,False,20.0,Low Risk,0.0,9.87,9.87,None (100% Captured),Share of Wallet expanded by +9.9 pp (reaching 9.9%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
68023,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
50997,Loyal HSIC Customer,False,0.0,Low Risk,0.0,54.68,54.68,None (100% Captured),Share of Wallet expanded by +54.7 pp (reaching 54.7%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
12785,Silent Attrition,True,66.2,High Risk,100.0,11.81,-88.19,None (100% Captured),Share of Wallet expanded by +-88.2 pp (reaching 11.8%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,4682.08,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
10378,Emerging Risk,False,50.5,Moderate Risk,4.4,0.0,-4.4,None (100% Captured),Share of Wallet expanded by +-4.4 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,821.99,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
93608,Loyal HSIC Customer,False,0.0,Low Risk,0.0,62.62,62.62,None (100% Captured),Share of Wallet expanded by +62.6 pp (reaching 62.6%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
64414,Low Engagement,False,27.9,Low Risk,2.5,0.0,-2.5,None (100% Captured),Share of Wallet expanded by +-2.5 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,310.16,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
42086,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
86543,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
33008,Low Engagement,False,0.1,Low Risk,0.0,2.38,2.38,None (100% Captured),Share of Wallet expanded by +2.4 pp (reaching 2.4%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
34145,Emerging Risk,False,37.2,Moderate Risk,12.23,0.0,-12.23,None (100% Captured),Share of Wallet expanded by +-12.2 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
27233,Low Engagement,False,0.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
46749,Emerging Risk,False,61.5,High Risk,43.47,0.0,-43.47,None (100% Captured),Share of Wallet expanded by +-43.5 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,1107.8,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
89453,Low Engagement,False,3.5,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,2598.5,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
55492,Emerging Risk,False,61.4,High Risk,48.89,0.0,-48.89,None (100% Captured),Share of Wallet expanded by +-48.9 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,1022.38,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
37142,Emerging Risk,False,39.0,Moderate Risk,12.48,0.0,-12.48,None (100% Captured),Share of Wallet expanded by +-12.5 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,1147.91,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
86755,Low Engagement,False,20.0,Low Risk,0.0,0.0,0.0,None (100% Captured),Share of Wallet expanded by +0.0 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,0.0,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
42619,Emerging Risk,False,47.2,Moderate Risk,19.84,0.0,-19.84,None (100% Captured),Share of Wallet expanded by +-19.8 pp (reaching 0.0%). Exceptional co-branded card loyalty.,Complimentary 1-Year MetroMart Prime Upgrade as Top Customer Loyalty Reward,1733.54,IF 100% HSIC Loyalty AND Non-Prime Member,Prime Conversion Loyalty Reward,Award complimentary Prime membership to reward 100% card loyalty and cement long-term brand retention.,None (Exclusive HSIC)
